MarketingNeighborhoodParcelId,ParcelNumber,CountyId,NoticeValue,FinalValue,Neighborhood,AverageReductionPercent,ParcelAddress,PotentialReduction,PotentialSavings,HashCode,CalculationValue,TaxRate,ParcelCity,ParcelState,ParcelZip,StreetNumber,StreetName,StreetPrefix,StreetSuffix,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate,RowversionTime
864,862199,227,673169,673169,E1D7C,0.0807,1106 LAMBIE ST D,54000,1080,2D91C59388,195719173000,2,Austin,TX,78702,1106,LAMBIE,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636758
865,864462,227,916454,890000,E1D7C,0.0807,2612 WILLOW ST A,73000,1460,2DB0640810,196232874000,2,Austin,TX,78702,2612,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636759
866,868456,227,1072035,1072035,E1D7C,0.0807,2202 WILLOW ST A,86000,1720,2DE66E3AC0,197139512000,2,Austin,TX,78702,2202,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675A
867,874219,227,667424,667424,E1D7C,0.0807,1912 RIVERVIEW ST B,53000,1060,2E3467CAE8,198447713000,2,Austin,TX,78702,1912,RIVERVIEW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675B
868,874226,227,651509,651509,E1D7C,0.0807,2000 CANTERBURY ST B,52000,1040,2E348009F0,198449302000,2,Austin,TX,78702,2000,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675C
869,877549,227,923720,923720,E1D7C,0.0807,1300 E 3 ST A,74000,1480,2E61761058,199203623000,2,Austin,TX,78702,1300,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675D
870,877743,227,761032,761032,E1D7C,0.0807,1804 WILLOW ST A,61000,1220,2E641607C8,199247661000,2,Austin,TX,78723,1804,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675E
871,879289,227,1013531,1013531,E1D7C,0.0807,1704 HASKELL ST,81000,1620,2E7900FAF8,199598603000,2,Austin,TX,78702,1704,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63675F
872,879898,227,992821,992821,E1D7C,0.0807,1211 TAYLOR ST A,80000,1600,2E813E66B0,199736846000,2,Austin,TX,78702,1211,TAYLOR,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636760
873,879899,227,625987,625987,E1D7C,0.0807,1210 HOLLY ST,50000,1000,2E8141DD68,199737073000,2,Austin,TX,78702,1210,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636761
874,879911,227,713107,713107,E1D7C,0.0807,2009 GARDEN ST B,57000,1140,2E816B6E08,199739797000,2,Austin,TX,78702,2009,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636762
875,879920,227,1077678,1077678,E1D7C,0.0807,2708 WILLOW ST A,86000,1720,2E818A9A80,199741840000,2,Austin,TX,78702,2708,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636763
876,880363,227,1037741,1037741,E1D7C,0.0807,1409 CANTERBURY ST A,83000,1660,2E87890AE8,199842401000,2,Austin,TX,78702,1409,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636764
877,882332,227,621443,621443,E1D7C,0.0807,2102 HASKELL ST B,50000,1000,2EA22D2820,200289364000,2,Austin,TX,78702,2102,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636765
878,883314,227,671770,671770,E1D7C,0.0807,2901 E 3 ST B,54000,1080,2EAF768DF0,200512278000,2,Austin,TX,78702,2901,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636766
879,883407,227,782222,782222,E1D7C,0.0807,1313 GARDEN ST C,63000,1260,2EB0B8AEC8,200533389000,2,Austin,TX,78702,1313,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636767
880,890906,227,711645,711645,E1D7C,0.0807,2404 CANTERBURY ST B,57000,1140,2F162F4EB0,202235662000,2,Austin,TX,78702,2404,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636768
881,890936,227,1042368,1042368,E1D7C,0.0807,48 WALLER ST B,84000,1680,2F16973840,202242472000,2,Austin,TX,78702,48,WALLER,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636769
882,891346,227,610949,610949,E1D7C,0.0807,2209 WILLOW ST B,49000,980,2F1C235AF0,202335542000,2,Austin,TX,78702,2209,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676A
883,891355,227,1163519,1163519,E1D7C,0.0807,2103 E 2 ST A,93000,1860,2F1C428768,202337585000,2,Austin,TX,78702,2103,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676B
884,892688,227,679331,679331,E1D7C,0.0807,38 SALINA ST,54000,1080,2F2E4BB380,202640176000,2,Austin,TX,78702,38,SALINA,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676C
885,892692,227,654450,654450,E1D7C,0.0807,1703 HASKELL ST B,52000,1040,2F2E598E60,202641084000,2,Austin,TX,78702,1703,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676D
886,893903,227,783113,783113,E1D7C,0.0807,2807 E 4 ST A,63000,1260,2F3EBC26C8,202915981000,2,Austin,TX,78702,2807,4,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676E
887,894690,227,915553,915553,E1D7C,0.0807,1615 CANTERBURY ST 1,73000,1460,2F49621E70,203094630000,2,Austin,TX,78702,1615,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63676F
888,894693,227,1240399,1240399,E1D7C,0.0807,1308 E 3 ST A,100000,2000,2F496C8298,203095311000,2,Austin,TX,78702,1308,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636770
889,894694,227,813245,813245,E1D7C,0.0807,1308 E 3 ST B,65000,1300,2F496FF950,203095538000,2,Austin,TX,78702,1308,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636771
890,895327,227,932148,932148,E1D7C,0.0807,2105 HASKELL ST A,75000,1500,2F52008648,203239229000,2,Austin,TX,78702,2105,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636772
891,899476,227,1027788,1027788,E1D7C,0.0807,2712 E 3 ST A,82000,1640,2F8A239A60,204181052000,2,Austin,TX,78702,2712,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636773
892,905363,227,789095,789095,E1D7C,0.0807,2709 E 3 ST 2,63000,1260,2FD9CAABA8,205517401000,2,Austin,TX,78702,2709,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636774
893,907474,227,787008,787008,E1D7C,0.0807,1201 WILLOW ST 1,63000,1260,2FF65AA2F0,205996598000,2,Austin,TX,78702,1201,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636775
894,907731,227,1051088,1051088,E1D7C,0.0807,1807 HASKELL ST A,84000,1680,2FF9D4D1A8,206054937000,2,Austin,TX,78702,1807,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636776
895,908962,227,616554,616554,E1D7C,0.0807,1404 E 2 ST 2,49000,980,300A7CB070,206334374000,2,Austin,TX,78702,1404,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636777
896,909516,227,813016,813016,E1D7C,0.0807,1708 GARDEN ST 1,65000,1300,3011FB9AA0,206460132000,2,Austin,TX,78702,1708,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636778
897,909604,227,1033660,1033660,E1D7C,0.0807,1709 HOLLY ST 1,83000,1660,30132C69E0,206480108000,2,Austin,TX,78702,1709,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636779
898,909778,227,760544,749010,E1D7C,0.0807,1304 HASKELL ST B,61000,1220,3015871AF0,206519606000,2,Austin,TX,78702,1304,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677A
899,912056,227,802234,802234,E1D7C,0.0807,1104 E 2 ST 2,64000,1280,3034598440,207036712000,2,Austin,TX,78702,1104,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677B
900,912563,227,773958,773958,E1D7C,0.0807,1209 1/2 WILLOW ST 2,62000,1240,303B35A2A8,207151801000,2,Austin,TX,78702,1209.5,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677C
901,915140,227,1610319,1610319,E1D7C,0.0807,1603 WILLOW ST 1,129000,2580,305E13B4E0,207736780000,2,Austin,TX,78702,1603,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677D
902,915141,227,667478,667478,E1D7C,0.0807,1603 WILLOW ST 2,53000,1060,305E172B98,207737007000,2,Austin,TX,78702,1603,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677E
903,919988,227,967922,967922,E1D7C,0.0807,1409 HOLLY ST A,78000,1560,309FABF160,208837276000,2,Austin,TX,78702,1409,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63677F
904,919989,227,797330,797330,E1D7C,0.0807,1409 HOLLY ST B,64000,1280,309FAF6818,208837503000,2,Austin,TX,78702,1409,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636780
905,922043,227,1039944,1039944,E1D7C,0.0807,1708 HASKELL ST A,83000,1660,30BB79F068,209303761000,2,Austin,TX,78702,1708,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636781
906,922854,227,840023,840023,E1D7C,0.0807,1408 E 2 ST 2,67000,1340,30C6730950,209487858000,2,Austin,TX,78702,1408,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636782
907,923223,227,972687,972687,E1D7C,0.0807,1600 HASKELL ST A,78000,1560,30CB712888,209571621000,2,Austin,TX,78702,1600,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636783
908,923265,227,674357,674357,E1D7C,0.0807,2021 E 2 ST 2,54000,1080,30CC02A2B8,209581155000,2,Austin,TX,78702,2021,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636784
909,923491,227,910717,910717,E1D7C,0.0807,2512 E 6 ST A,73000,1460,30CF117128,209632457000,2,Austin,TX,78702,2512,6,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636785
910,923553,227,964708,964708,E1D7C,0.0807,1904 GARDEN ST A,77000,1540,30CFE831B8,209646531000,2,Austin,TX,78702,1904,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636786
911,927140,227,660627,660627,E1D7C,0.0807,1506 HASKELL ST 2,53000,1060,310070A5E0,210460780000,2,Austin,TX,78702,1506,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636787
912,928063,227,665921,665921,E1D7C,0.0807,2617 WILLOW ST 2,53000,1060,310CEDAF48,210670301000,2,Austin,TX,78702,2617,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636788
913,933309,227,893041,893041,E1D7C,0.0807,2001 WILLOW ST 1,72000,1440,3153E87DD8,211861143000,2,Austin,TX,78702,2001,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636789
914,933310,227,675523,675523,E1D7C,0.0807,2001 WILLOW ST 2,54000,1080,3153EBF490,211861370000,2,Austin,TX,78702,2001,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678A
915,936720,227,936974,936974,E1D7C,0.0807,2703 E 3 ST 1,75000,1500,31820F5380,212635440000,2,Austin,TX,78702,2703,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678B
916,937201,227,983239,983239,E1D7C,0.0807,2115 HASKELL ST 1,79000,1580,3188916338,212744627000,2,Austin,TX,78702,2115,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678C
917,937611,227,768013,768013,E1D7C,0.0807,87 PEDERNALES ST,61000,1220,318E1D85E8,212837697000,2,Austin,TX,78702,87,PEDERNALES,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678D
918,937695,227,1046452,1046452,E1D7C,0.0807,1911 CANTERBURY ST 1,84000,1680,318F407A48,212856765000,2,Austin,TX,78702,1911,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678E
919,937696,227,955429,955429,E1D7C,0.0807,1911 CANTERBURY ST 2,77000,1540,318F43F100,212856992000,2,Austin,TX,78702,1911,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63678F
920,939152,227,955089,955089,E1D7C,0.0807,1510 E 2 ST 1,77000,1540,31A2F72780,213187504000,2,Austin,TX,78702,1510,2,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636790
921,939153,227,763002,763002,E1D7C,0.0807,1510 E 2 ST 2,61000,1220,31A2FA9E38,213187731000,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636791
922,940517,227,1091279,1091279,E1D7C,0.0807,2306 CANTERBURY ST 1,88000,1760,31B56F2A98,213497359000,2,Austin,TX,78702,2306,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636792
923,940518,227,736065,736065,E1D7C,0.0807,2306 CANTERBURY ST 2,59000,1180,31B572A150,213497586000,2,Austin,TX,78702,2306,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636793
924,940560,227,678898,678898,E1D7C,0.0807,1611 WILLOW ST 1,54000,1080,31B6041B80,213507120000,2,Austin,TX,78721,1611,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636794
925,942706,227,1054896,1054896,E1D7C,0.0807,2711 WILLOW ST A,85000,1700,31D30D4DF0,213994262000,2,Austin,TX,78702,2711,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636795
926,942707,227,797341,797341,E1D7C,0.0807,2711 WILLOW ST B,64000,1280,31D310C4A8,213994489000,2,Austin,TX,78702,2711,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636796
927,944089,227,952085,952085,E1D7C,0.0807,1114 E 3 ST 1,76000,1520,31E5C3A9F8,214308203000,2,Austin,TX,78702,1114,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636797
928,944090,227,621564,621564,E1D7C,0.0807,1114 E 3 ST 2,50000,1000,31E5C720B0,214308430000,2,Austin,TX,78702,1114,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636798
929,950389,227,805791,805791,E1D7C,0.0807,1615 HOLLY ST 2,65000,1300,323B014218,215738303000,2,Austin,TX,78702,1615,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636799
930,950459,227,702706,702706,E1D7C,0.0807,1906 GARDEN ST A,56000,1120,323BF3B868,215754193000,2,Austin,TX,78702,1906,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679A
931,950604,227,737169,737169,E1D7C,0.0807,2214 GARDEN ST 1,59000,1180,323DE9F6A0,215787108000,2,Austin,TX,78702,2214,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679B
932,951834,227,1207418,1207418,E1D7C,0.0807,1411 HASKELL ST 1,97000,1940,324E8E5EB0,216066318000,2,Austin,TX,78702,1411,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679C
933,951837,227,635037,635037,E1D7C,0.0807,1411 HASKELL ST 4,51000,1020,324E98C2D8,216066999000,2,Austin,TX,78702,1411,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679D
934,951840,227,666982,666982,E1D7C,0.0807,1905 WILLOW ST 2,53000,1060,324EA32700,216067680000,2,Austin,TX,78702,1905,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679E
935,952867,227,694908,694908,E1D7C,0.0807,106 TILLERY ST 2,56000,1120,325C886B28,216300809000,2,Austin,TX,78702,106,TILLERY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63679F
936,953936,227,1331698,1299000,E1D7C,0.0807,1302 E 2ND ST,107000,2140,326AFF2980,216543472000,2,Austin,TX,78702,1302,2ND,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A0
937,953937,227,640350,640350,E1D7C,0.0807,1302 E 2ND ST,51000,1020,326B02A038,216543699000,2,Austin,TX,78702,1302,2ND,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A1
938,953946,227,842300,842300,E1D7C,0.0807,1408 GARDEN ST,67000,1340,326B21CCB0,216545742000,2,Austin,TX,78702,1408,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A2
939,969070,227,618582,618582,E1D7C,0.0807,1711 CANTERBURY ST 1,49000,980,3337C37B10,219978890000,2,Austin,TX,78702,1711,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A3
940,969133,227,648676,648676,E1D7C,0.0807,2014 WILLOW ST 2,52000,1040,33389DB258,219993191000,2,Austin,TX,78702,2014,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A4
941,969162,227,776057,776057,E1D7C,0.0807,2715 E 3 ST 2,62000,1240,3339022530,219999774000,2,Austin,TX,78702,2715,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A5
942,969192,227,1070371,1070371,E1D7C,0.0807,2310 CANTERBURY ST 1,86000,1720,33396A0EC0,220006584000,2,Austin,TX,78702,2310,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A6
943,969979,227,932967,932967,E1D7C,0.0807,631 TILLERY ST 1,75000,1500,3344100668,220185233000,2,Austin,TX,78702,631,TILLERY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A7
944,969980,227,760389,760389,E1D7C,0.0807,631 TILLERY ST 2,61000,1220,3344137D20,220185460000,2,Austin,TX,78702,631,TILLERY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A8
945,971183,227,1205683,1205683,E1D7C,0.0807,1913 CANTERBURY ST 1,97000,1940,33545A5FC8,220458541000,2,Austin,TX,78702,1913,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367A9
946,971184,227,771863,771863,E1D7C,0.0807,1913 CANTERBURY ST 2,62000,1240,33545DD680,220458768000,2,Austin,TX,78702,1913,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AA
947,981385,227,729401,729401,E1D7C,0.0807,1401 HOLLY ST B,58000,1160,33DE638078,222774395000,2,Austin,TX,78702,1401,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AB
948,981583,227,1252516,1252516,E1D7C,0.0807,2104 RIVERVIEW ST 1,101000,2020,33E11152C8,222819341000,2,Austin,TX,78702,2104,RIVERVIEW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AC
949,981584,227,770764,770764,E1D7C,0.0807,2104 RIVERVIEW ST 2,62000,1240,33E114C980,222819568000,2,Austin,TX,78702,2104,RIVERVIEW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AD
950,982484,227,692375,692375,E1D7C,0.0807,2508 E 4 ST 1,55000,1100,33ED422860,223023868000,2,Austin,TX,78702,2508,4,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AE
951,982485,227,944129,944129,E1D7C,0.0807,2508 E 4 ST 2,76000,1520,33ED459F18,223024095000,2,Austin,TX,78702,2508,4,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367AF
952,982528,227,1007125,1007125,E1D7C,0.0807,2810 E 3 ST 1,81000,1620,33EDDA9000,223033856000,2,Austin,TX,78702,2810,3,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B0
953,983297,227,981520,981520,E1D7C,0.0807,902 WILLOW ST 1,79000,1580,33F8422EB8,223208419000,2,Austin,TX,78702,902,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B1
954,983368,227,766275,766275,E1D7C,0.0807,2300 GARDEN ST 1,61000,1220,33F9381BC0,223224536000,2,Austin,TX,78702,2300,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B2
955,197273,227,606033,606033,E2000,0.0735,1701 E 13 ST,44000,880,A6D2763F8,44780971000,2,Austin,TX,78702,1701,13,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B3
956,197337,227,724465,724465,E2000,0.0735,1502 NEW YORK AVE,53000,1060,A6E0511F8,44795499000,2,Austin,TX,78702,1502,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B4
957,197384,227,884120,884120,E2000,0.0735,1601 NEW YORK AVE,64000,1280,A6EA7DDC0,44806168000,2,Austin,TX,78702,1601,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B5
958,197386,227,685677,685677,E2000,0.0735,1607 NEW YORK AVE,50000,1000,A6EAECB30,44806622000,2,Austin,TX,78702,1607,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B6
959,197389,227,818453,818453,E2000,0.0735,1618 PENNSYLVANIA AVE,60000,1200,A6EB92F58,44807303000,2,Austin,TX,78702,1618,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B7
960,197391,227,793254,793254,E2000,0.0735,1608 PENNSYLVANIA AVE,58000,1160,A6EC01CC8,44807757000,2,Austin,TX,78702,1608,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B8
961,197397,227,797188,797188,E2000,0.0735,1504 PENNSYLVANIA AVE,58000,1160,A6ED4E518,44809119000,2,Austin,TX,78702,1504,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367B9
962,197398,227,632838,632838,E2000,0.0735,1502 PENNSYLVANIA AVE,46000,920,A6ED85BD0,44809346000,2,Austin,TX,78702,1502,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BA
963,197399,227,713025,713025,E2000,0.0735,1181 COMAL ST,52000,1040,A6EDBD288,44809573000,2,Austin,TX,78702,1181,COMAL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BB
964,197489,227,645645,636649,E2000,0.0735,1705 NEW YORK AVE,47000,940,A70138F38,44830003000,2,Austin,TX,78702,1705,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BC
965,197493,227,767545,767545,E2000,0.0735,1801 NEW YORK AVE,56000,1120,A70216A18,44830911000,2,Austin,TX,78702,1801,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BD
966,197502,227,783221,783221,E2000,0.0735,1183 LEONA ST,57000,1140,A70409690,44832954000,2,Austin,TX,78702,1183,LEONA,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BE
967,197527,227,633983,633983,E2000,0.0735,2200 E 12 ST,46000,920,A70972E88,44838629000,2,Austin,TX,78702,2200,12,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367BF
968,197607,227,771444,771444,E2000,0.0735,2103 NEW YORK AVE,56000,1120,A71AC4808,44856789000,2,Austin,TX,78702,2103,NEW YORK,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C0
969,197642,227,612877,612877,E2000,0.0735,2203 PENNSYLVANIA AVE,45000,900,A72258330,44864734000,2,Austin,TX,78702,2203,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C1
970,197643,227,608594,608594,E2000,0.0735,2205 PENNSYLVANIA AVE,44000,880,A7228F9E8,44864961000,2,Austin,TX,78702,2205,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C2
971,197644,227,1007124,1007124,E2000,0.0735,2207 PENNSYLVANIA AVE,74000,1480,A722C70A0,44865188000,2,Austin,TX,78702,2207,PENNSYLVANIA,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C3
972,198437,227,608238,608238,E2000,0.0735,1502 E 13 ST,44000,880,A7CE73098,45045199000,2,Austin,TX,78702,1502,13,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C4
973,198450,227,706728,706728,E2000,0.0735,1600 E 13 ST,51000,1020,A7D1437F0,45048150000,2,Austin,TX,78702,1600,13,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C5
974,198508,227,615893,615893,E2000,0.0735,2202 E 18 ST,45000,900,A7DDD1DA0,45061316000,2,Austin,TX,78702,2202,18,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C6
975,198521,227,633216,633216,E2000,0.0735,1702 E 17 ST,46000,920,A7E0A24F8,45064267000,2,Austin,TX,78702,1702,17,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6367C7
